row_id,question,question_id,student_answer,reference_answer,assigned_points,max_points,domain
83,"['whi', 'was', 'bulb', 'c', 'off', 'when', 'switch', 'z', 'was', 'open']",6,"['it', 'was', 'not', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']","['there', 'was', 'no', 'longer', 'a', 'close', 'path', 'contain', 'bulb', 'c', 'and', 'the', 'batteri']",1,1,
84,"['whi', 'was', 'bulb', 'c', 'off', 'when', 'switch', 'z', 'was', 'open']",6,['idk'],"['there', 'was', 'no', 'longer', 'a', 'close', 'path', 'contain', 'bulb', 'c', 'and', 'the', 'batteri']",0,1,
85,"['whi', 'was', 'bulb', 'c', 'off', 'when', 'switch', 'z', 'was', 'open']",6,"['becaus', 'bulb', 'c', 'is', 'contain', 'in', 'an', 'open', 'path', 'with', 'the', 'batteri', 'which', 'turn', 'it', 'off']","['there', 'was', 'no', 'longer', 'a', 'close', 'path', 'contain', 'bulb', 'c', 'and', 'the', 'batteri']",1,1,
86,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['termin', '6', 'is', 'conncect', 'to', 'the', 'posit', 'termin', 'of', 'the', 'batteri', 'and', 'termin', '1', 'is', 'connect', 'to', 'the', 'negat', 'termin', 'of', 'the', 'batteri']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",0,1,
87,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['termin', '6', 'is', 'not', 'connect', 'to', 'the', 'negat', 'termin']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",0,1,
88,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['there', 'is', 'a', 'separ', 'between', 'them']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",0,1,
89,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['termin', '1', 'is', 'not', 'connect', 'to', 'termin', '1']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",0,1,
90,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['they', 'are', 'not', 'connect', 'there', 'is', 'a', 'gap']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",1,1,
91,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['termin', '1', 'is', 'connect', 'to', 'termin', '6']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",0,1,
92,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",7,"['termin', '1', 'and', 'termin', '6', 'are', 'separ', 'by', 'a', 'gap']","['termin', '1', 'and', '6', 'are', 'separ', 'by', 'the', 'gap']",1,1,
93,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['termin', '6', 'is', 'conncect', 'to', 'the', 'posit', 'termin', 'of', 'the', 'batteri', 'and', 'termin', '1', 'is', 'connect', 'to', 'the', 'negat', 'termin', 'of', 'the', 'batteri']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",0,1,
94,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['termin', '6', 'is', 'not', 'connect', 'to', 'the', 'negat', 'termin']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",0,1,
95,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['there', 'is', 'a', 'separ', 'between', 'them']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",0,1,
96,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['termin', '1', 'is', 'not', 'connect', 'to', 'termin', '1']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",0,1,
97,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['they', 'are', 'not', 'connect', 'there', 'is', 'a', 'gap']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",1,1,
98,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['termin', '1', 'is', 'connect', 'to', 'termin', '6']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",0,1,
99,"['explain', 'whi', 'you', 'got', 'a', 'voltag', 'read', 'of', '15', 'for', 'termin', '1', 'and', 'termin', '6']",8,"['termin', '1', 'and', 'termin', '6', 'are', 'separ', 'by', 'a', 'gap']","['there', 'is', 'a', 'gap', 'between', 'termin', '1', 'and', '6']",1,1,
100,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['becaus', 'electr', 'state', 'will', 'be', 'greater', 'if', 'there', 'is', 'a', 'gap', 'in', 'the', 'circuit']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
101,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['measur', 'voltag', 'allow', 'you', 'to', 'locat', 'the', 'gap', 'in', 'a', 'connect']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
102,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['it', 'allow', 'you', 'to', 'measur', 'electr', 'state', 'within', 'a', 'connect', 'or', 'find', 'a', 'gap', 'in', 'the', 'connect']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
103,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['there', 'is', 'a', 'differ', 'in', 'the', 'electr', 'state', 'at', 'the', 'locat', 'of', 'the', 'gap', 'in', 'the', 'circuit']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
104,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['the', 'electr', 'state', 'is', 'nonzero']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
105,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['it', 'show', 'the', 'chemic', 'reaction', 'of', 'the', 'batteri', 'to', 'the', 'telectr', 'state', 'of', 'the', 'termin']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
106,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['voltag', 'show', 'the', 'chemic', 'reaction', 'of', 'where', 'the', 'ap', 'is']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
107,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['burnt', 'bulb', 'have', 'no', 'voltag', 'at', 'one', 'of', 'their', 'termin']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
108,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['measurimg', 'the', 'voltag', 'allow', 'you', 'to', 'see', 'where', 'there', 'is', 'a', 'gap', 'in', 'the', 'electr', 'state']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
109,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['voltag', 'measur', 'the', 'differ', 'between', 'the', 'electr', 'state', 'at', 'two', 'termin', 'if', 'there', 'is', 'a', 'gap', 'in', 'the', 'connect', 'between', 'the', 'termin', 'then', 'a', 'meter', 'will', 'measur', 'a', 'voltag']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
110,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",9,"['when', 'a', 'light', 'bulb', 'is', 'burn', 'out', 'in', 'a', 'close', 'path', 'all', 'the', 'light', 'blub', 'go', 'out', 'voltag', 'help', 'you', 'to', 'find', 'where', 'there', 'is', 'a', 'gap', 'in', 'the', 'path', 'which', 'indic', 'a', 'damag', 'bulb']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'damag', 'bulb']",0,1,
111,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['becaus', 'electr', 'state', 'will', 'be', 'greater', 'if', 'there', 'is', 'a', 'gap', 'in', 'the', 'circuit']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
112,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['measur', 'voltag', 'allow', 'you', 'to', 'locat', 'the', 'gap', 'in', 'a', 'connect']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
113,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['it', 'allow', 'you', 'to', 'measur', 'electr', 'state', 'within', 'a', 'connect', 'or', 'find', 'a', 'gap', 'in', 'the', 'connect']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
114,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['there', 'is', 'a', 'differ', 'in', 'the', 'electr', 'state', 'at', 'the', 'locat', 'of', 'the', 'gap', 'in', 'the', 'circuit']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
115,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['the', 'electr', 'state', 'is', 'nonzero']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
116,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['it', 'show', 'the', 'chemic', 'reaction', 'of', 'the', 'batteri', 'to', 'the', 'telectr', 'state', 'of', 'the', 'termin']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
117,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['voltag', 'show', 'the', 'chemic', 'reaction', 'of', 'where', 'the', 'ap', 'is']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
118,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['burnt', 'bulb', 'have', 'no', 'voltag', 'at', 'one', 'of', 'their', 'termin']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
119,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['measurimg', 'the', 'voltag', 'allow', 'you', 'to', 'see', 'where', 'there', 'is', 'a', 'gap', 'in', 'the', 'electr', 'state']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
120,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['voltag', 'measur', 'the', 'differ', 'between', 'the', 'electr', 'state', 'at', 'two', 'termin', 'if', 'there', 'is', 'a', 'gap', 'in', 'the', 'connect', 'between', 'the', 'termin', 'then', 'a', 'meter', 'will', 'measur', 'a', 'voltag']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
121,"['whi', 'doe', 'measur', 'voltag', 'help', 'you', 'locat', 'a', 'burn', 'out', 'bulb', 'tri', 'to', 'answer', 'in', 'term', 'of', 'electr', 'state', 'connect', 'and', 'or', 'a', 'gap']",10,"['when', 'a', 'light', 'bulb', 'is', 'burn', 'out', 'in', 'a', 'close', 'path', 'all', 'the', 'light', 'blub', 'go', 'out', 'voltag', 'help', 'you', 'to', 'find', 'where', 'there', 'is', 'a', 'gap', 'in', 'the', 'path', 'which', 'indic', 'a', 'damag', 'bulb']","['measur', 'voltag', 'indic', 'the', 'place', 'where', 'the', 'electr', 'state', 'chang', 'due', 'to', 'a', 'gap']",0,1,
122,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['becaus', 'it', 'had', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
123,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['becaus', 'the', 'circuit', 'was', 'close']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
124,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['becaus', 'bulb', 'a', 'was', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
125,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['bulb', 'a', 'was', 'still', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
126,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['bulb', 'a', 'is', 'still', 'connect', 'to', 'the', 'batteri', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,
127,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['it', 'had', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
128,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['swtich', 'y', 'is', 'not', 'on', 'the', 'same', 'path', 'as', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,
129,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['the', 'path', 'was', 'close']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
130,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['bulb', 'a', 'is', 'contain', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
131,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['bulb', 'a', 'was', 'in', 'a', 'close', 'circuit', 'with', 'the', 'batteri']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
132,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['there', 'was', 'still', 'a', 'close', 'circuit']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
133,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['becaus', 'bulb', 'a', 'is', 'in', 'a', 'close', 'circuit', 'with', 'the', 'batteri', 'and', 'switch', 'z']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",0,1,
134,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",11,"['switch', 'z', 'was', 'the', 'onli', 'one', 'in', 'the', 'same', 'path', 'as', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri']",1,1,
135,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['becaus', 'it', 'had', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",0,1,
136,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['becaus', 'the', 'circuit', 'was', 'close']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",0,1,
137,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['becaus', 'bulb', 'a', 'was', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",0,1,
138,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['bulb', 'a', 'was', 'still', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",0,1,
139,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['bulb', 'a', 'is', 'still', 'connect', 'to', 'the', 'batteri', 'in', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",1,1,
140,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['it', 'had', 'a', 'close', 'path']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",0,1,
141,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['swtich', 'y', 'is', 'not', 'on', 'the', 'same', 'path', 'as', 'bulb', 'a']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",1,1,
142,"['whi', 'was', 'bulb', 'a', 'on', 'when', 'switch', 'y', 'was', 'open', 'and', 'switch', 'z', 'was', 'close']",12,"['the', 'path', 'was', 'close']","['bulb', 'a', 'is', 'still', 'contain', 'in', 'a', 'close', 'path', 'with', 'the', 'batteri', 'and', 'switch', 'z']",0,1,
